"hotel name","review title","review body","review date",contributions,"helpful vote","user name","user location",rating
"Courtyard by Marriott Philadelphia Airport","Easy for airport travel","Stayed for one night before our trip to Disney World. Rooms clean and spacious. A Ruby Tuesday's only one block away - very convenient. Easy access to local parking lots for the airport or free shuttle from hotel.","October 8, 2009",1,0,tink326,"Bucks County, PA",40
"Courtyard by Marriott Philadelphia Airport","Not The Best","I experienced many problems during a one-night stay at this hotel. The internet service was very inconsistent. There was mold on the grout of the shower. The advertised pool was closed during the time I was there. On the plus side, the staff and airport...","August 17, 2009",6,13,geminiguy1111,"Aurora, Colorado",20
"Courtyard by Marriott Philadelphia Airport","Stay from Hell","We checked in and thought we had the perfect hotel.  I am a frequent traveler for business and use many of the Marriott hotels.  This one started out nicely but ended with my wife and I getting no sleep before flying out.  A party was...","June 16, 2009",4,5,vlamer,Texas,10
"Courtyard by Marriott Philadelphia Airport","Perfect if you need a place near Airport","The Hotel is pretty Good, typical Marriott Courtyard, Clean neat room. No frills, this one is one of the closest to the Philly Airport, they offer Free Shuttle for pick up & Drop. At the lobby you can enjoy good French vanilla Coffee, use their...","June 7, 2009",99,82,MJX,"Ahmedabad, India",30
"Courtyard by Marriott Philadelphia Airport","Good value - few minuses!","Stayed May 15th.  Khalil at front desk very helpful, courteous.   Dined at Trophies Lounge.  Good value for the money.  Food was tasty.  Not much atmosphere when we were there; one large group by itself and 2 solo drinkers. Rooms were very nice; bed very comfortable....","May 18, 2009",163,68,JoeMary01,"Southbury, Connecticut",40
"Courtyard by Marriott Philadelphia Airport","Not bad, a little banged up, could be cleaner","I used Marriott points for a last minute stay here as I decided to go to a Phillies game.

We arrived about 2PM or so and were promptly and pleasantly checked in.  I was recognized with my Marriott status, which for this year, I think...","April 28, 2009",159,162,cruisermeg,"Hamilton, New Jersey",30
"Courtyard by Marriott Philadelphia Airport","Average place.","Stayed here on business for one night.  Not a bad experience overall.

Room
Regular Courtyard room.   Felt a little tired / worn.    Internet was very slow --- I got better performance on my air card.  Comfy bed and pillows.   Was clean but definitely nothing to...","April 22, 2009",294,388,KimKDallas,Dallas,30
"Courtyard by Marriott Philadelphia Airport","Fantastic for my purpose","I stayed here because I needed to make an early morning flight, and didn't want to be scurrying to the airport during morning traffic.  Boy was I impressed!  I turned in my rental car just outside the hotel and walked across a parking lot to...","August 26, 2008",9,7,jas7437,NC,40
"Courtyard by Marriott Philadelphia Airport","Below average airport hotel","We have stayed in a number of Marriott Courtyard Hotels on our annual Summer holidays to the US.  We have found that their standard varies quite a lot.  Some are excellent whilst others are very poor; unfortunately, this hotel fell into the latter category.  We...","August 9, 2008",46,26,spjwstaines,England,20
"Courtyard by Marriott Philadelphia Airport","Good way to end a holiday","Booked a night at this hotel based on (mainly)positive reviews on this website.  More expensive than other hotels in the area, but my family were at the end of a road trip and wanted to dump the rental car and have 24 hours lazing in...","July 29, 2008",3,14,gwhyte,"Paisley, Scotland",40
"Courtyard by Marriott Philadelphia Airport","Courtyard as you expect it","The rooms were similar to other Courtyards.  The TV was not easy to see from the bed.  The shuttle brings you to a train which goes downtown.  The hotel has free parking and is only about 10-15 minutes at most from downtown.  We stayed here...","May 14, 2008",38,10,Luusmeitli,"Silver Spring, Maryland",40
"Courtyard by Marriott Philadelphia Airport","One Night - Average","Late night in, early morning out. Not much to say other than it was less than what I was expecting for the price. 

Updated rooms and lobby. 

Sinks separate from bathtub and toilet. 

Bed was comfy. 

And I don't recall hearing any noise from the...","December 7, 2007",39,46,pdajunkee,"Peterborough, Canada",30
"Courtyard by Marriott Philadelphia Airport","Not a bad thing to say","Stayed here for 2 nights over a weekend in October while attending 2 concerts at the nearby Wachovia Center.

Check in was smooth and speedy, staff appeared friendly from the start.  Lobby was clean and spacious, our room was 404 and easy to find.

Room...","October 8, 2007",70,103,broooce,"North Wales",50
"Courtyard by Marriott Philadelphia Airport","A real find!","I'm at the end of a five-day stay at the Courtyard Marriott Phila. Airport.  Hotels in Philly commonly have lots of problems -- high prices, poor service, bad maintenance, lousy management --  so this hotel was a BIG surprise.

There was a lot of thought...","October 4, 2007",51,50,FoodWallah,"Palo Alto, CA",50
"Courtyard by Marriott Philadelphia Airport","Great Airport Hotel","We went to Philly for a long weekend to celebrate a birthday.  Many of the downtown hotels were full and the ones that weren't were ridiculously expensive.  Having never been to Philly before, we were worried about finding our way to downtown from an airport...","September 17, 2007",125,121,ljk73,"Annapolis, Maryland",40
"Courtyard by Marriott Philadelphia Airport","Worth every penny!","Excellent customer service, clean and confortable rooms, great place to stay!!!","August 1, 2007",2,3,lv2travel_73,California,40
"Courtyard by Marriott Philadelphia Airport","Fine choice for Philadelphia stay","This is a clean, convenient business class hotel very near the airport, with adequate parking, a good breakfast, and free WiFi in the rooms.  The tv channel choice is adequate and the staff was pleasant to deal with.  Shuttle to the airport is only on...","June 4, 2007",297,290,Awarely,"West Grove, Pennsylvania",40
"Courtyard by Marriott Philadelphia Airport","Fine if you are going to Philadelphia just for the airport...","We booked the Courtyard at the last minute for a trip to Philadelphia to see a Phillies game, and while the hotel was a fine place to stay if you were waiting for a flight at the airport, I would not reccommend it for any...","April 27, 2007",122,46,wandermom321,"New Jersey",40
"Courtyard by Marriott Philadelphia Airport","New Years Eve Relaxation Time","I had a wonderful time at the Courtyard. I stayed for the weekend of New Years. The room looked clean, but I found a used wash rag under the bed. When I complained to management they apologized, and took money off of my bill. My...","January 2, 2007",10,32,BygGyrlzRSexy2,"Philadelphia, Pa.",40
"Courtyard by Marriott Philadelphia Airport","Nice Stay","This hotel is very freshly renovated so our room was beautiful and cozy.  The hotel staff is pretty friendly and their shuttle service will take you to the airport and the nearby train stop, which we utilized many times.  There is nothing exciting in walking...","December 16, 2006",11,46,gari417,"West Fargo, North Dakota",40
"Courtyard by Marriott Philadelphia Airport","OK Location, Great Service","We were stuck at this airport-area hotel because we booked too late to find one in Center City; we needed to commute daily to the Convention Center (8 miles away). Luckily, a staff member suggested taking the free hotel shuttle to the Eastwick station, then...","November 10, 2006",2,8,desilibrarian,"Los Angeles",40
"Courtyard by Marriott Philadelphia Airport","Good Hotel","This hotel is in a hotel complex area, with nothing nearby, but if you are staying for a night to attend an event at the Wachovia Center or catch a flight, this is a great place to stay. The staff was friendly-almost like they were...","July 24, 2006",2,2,seahorse528,Maryland,40
